,Feature,Weight
41,k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;Other,0.0
42,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other,0.0
43,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia,0.0
44,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella,0.0
45,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus,0.0
46,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;Other,0.0
47,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus,0.014202252040890474
48,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus,0.0
49,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;Other,0.0
50,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc,0.0
51,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Weissella,0.0
52,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus,0.0
53,k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,0.0
54,k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae;g__Turicibacter,0.0
55,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;Other;Other,0.0
56,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__,0.004689972190237329
57,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__,0.0
58,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella,0.0
59,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other,0.0
60,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__,0.0
61,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__02d06,0.0
62,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,0.0
63,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__SMB53,0.0
64,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__,0.0
65,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium,0.0
66,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis,0.0
67,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Pseudoramibacter_Eubacterium,0.0
68,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;Other,0.0
69,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__,0.0
70,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes,0.0
71,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia,0.0
72,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio,0.0
73,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium,0.0
74,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus,0.0
75,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea,0.0
76,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Epulopiscium,0.0
77,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnobacterium,0.0
78,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira,0.0
79,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lactonifactor,0.0
80,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Moryella,0.0
81,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium,0.0
82,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio,0.0
83,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia,0.0
84,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus,0.0
85,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia,0.0
86,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__[Ruminococcus],0.0
87,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__,0.0
88,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Peptococcus,0.0
89,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;Other,0.0
90,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__,0.0
91,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Clostridium,0.0
92,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus,0.0
93,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium],0.0
94,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;Other,0.0
95,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__,0.0
96,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerofilum,0.0
97,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus,0.0
98,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus,0.0
99,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Clostridium,0.0
100,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium,0.0
101,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger,0.0
102,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira,0.0
103,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus,0.0
104,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum,0.0
105,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__,0.0
106,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus,0.0
107,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Anaerovibrio,0.0
108,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Dialister,0.0
109,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megamonas,0.0
110,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megasphaera,0.0
111,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Mitsuokella,0.0
112,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Phascolarctobacterium,0.0
113,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Selenomonas,0.0
114,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella,0.0
115,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__,0.0
116,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Mogibacterium,0.0
117,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__1-68,0.0
118,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus,0.0
119,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Finegoldia,0.0
120,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Parvimonas,0.0
121,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus,0.0
122,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__WAL_1855D,0.0
123,k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__ph2,0.0
124,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__,0.0
125,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia,0.0
126,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium,0.0
127,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium,0.0
128,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus,0.0
129,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania,0.0
130,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium],0.020389830520017395
131,k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__p-75-a5,0.0
132,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;Other,0.0
133,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__,0.0
134,k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium,0.0
135,k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;Other,0.0
136,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;Other;Other;Other,0.0
137,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__;g__,0.0
138,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum,0.0
139,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;Other,0.0
140,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus,0.0
141,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;Other,0.0
142,k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Malus,0.0
143,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Sutterella,0.0
144,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;Other,0.0
145,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Oxalobacter,0.0
146,k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia,0.0
147,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__,0.0
148,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila,0.0
149,k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio,0.0
150,k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter,0.0
151,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;Other,0.0
152,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinatimonas,0.0
153,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae;g__Succinivibrio,0.0
154,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other,0.0
155,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Plesiomonas,0.0
156,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Shigella,0.0
157,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Aggregatibacter,0.0
158,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus,0.0
159,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter,0.0
160,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas,0.0
161,k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas,0.0
162,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Jonquetella,0.0
163,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Pyramidobacter,0.0
164,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__,0.0
165,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus,0.0
166,k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes,0.0
167,k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__;g__,0.0
168,k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];g__,0.0
169,k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia,0.0
170,k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus,0.0
171,all_aCp,0.0
172,all_aGamma,0.0
173,all_aLambda,0.0
174,all_aLp,0.0
175,all_aSigma,0.0
176,all_aEg,0.0
177,all_aEloc,0.0
178,delta_aCp,0.0
179,delta_aLambda,0.0
180,delta_aLp,0.0
181,delta_aEg,0.0
182,delta_aEloc,0.0
183,theta_aCp,0.0
184,theta_aGamma,0.0
185,theta_aLambda,0.0
186,theta_aLp,0.0
187,theta_aSigma,0.0
188,theta_aEg,0.005880702721401659
189,theta_aEloc,0.008589883380475146
190,alpha1_aCp,0.0
191,alpha1_aGamma,0.0034303597090906703
192,alpha1_aLambda,0.0
193,alpha1_aLp,0.0
194,alpha1_aSigma,0.0
195,alpha1_aEg,0.0
196,alpha1_aEloc,0.005475399902021876
197,alpha2_aCp,0.0
198,alpha2_aGamma,0.0
199,alpha2_aLambda,0.0
200,alpha2_aLp,0.0
201,alpha2_aSigma,0.0
202,alpha2_aEg,0.0
203,alpha2_aEloc,0.0
204,beta1_aCp,0.0
205,beta1_aGamma,0.0
206,beta1_aLambda,0.0
207,beta1_aLp,0.0
208,beta1_aSigma,0.0
209,beta1_aEg,0.0
210,beta1_aEloc,0.0
211,beta2_aCp,0.0
212,beta2_aLambda,0.0
213,beta2_aLp,0.012435105638081983
214,beta2_aEg,0.012461743955865735
215,beta2_aEloc,0.0
216,gamma_aCp,0.0
217,gamma_aEg,0.0
218,gamma_aEloc,0.0
219,all_aDc_1,0.0
220,all_aDc_2,0.0
221,all_aDc_3,0.0
222,all_aDc_4,0.0
223,all_aDc_5,0.0
224,all_aDc_6,0.0
225,all_aDc_7,0.0
226,all_aDc_8,0.0
227,all_aDc_9,0.0
228,all_aDc_10,0.0
229,all_aDc_11,0.012203128459616248
230,all_aDc_12,0.0
231,all_aDc_13,0.0
232,all_aDc_14,0.0
233,all_aDc_15,0.0
234,all_aDc_16,0.0
235,all__aNCp_1,0.0
236,all__aNCp_2,0.0
237,all__aNCp_3,0.0
238,all__aNCp_4,0.0
239,all__aNCp_5,0.0
240,all__aNCp_6,0.0
241,all__aNCp_7,0.006349000779619486
242,all__aNCp_8,0.0
243,all__aNCp_9,0.0
244,all__aNCp_10,0.0
245,all__aNCp_11,0.0
246,all__aNCp_12,0.0
247,all__aNCp_13,0.0
248,all__aNCp_14,0.0
249,all__aNCp_15,0.0
250,all__aNCp_16,0.0
251,all_aNe_1,0.0
252,all_aNe_2,0.0
253,all_aNe_3,0.0
254,all_aNe_4,0.0
255,all_aNe_5,0.0
256,all_aNe_6,0.0
257,all_aNe_7,0.0
258,all_aNe_8,0.0
259,all_aNe_9,0.0
260,all_aNe_10,0.0
261,all_aNe_11,0.0
262,all_aNe_12,0.0
263,all_aNe_13,0.0
264,all_aNe_14,0.0
265,all_aNe_15,0.0
266,all_aNe_16,0.0036864943241064095
267,all_aNLe_1,0.0
268,all_aNLe_2,0.0
269,all_aNLe_3,0.0
270,all_aNLe_4,0.0
271,all_aNLe_5,0.0
272,all_aNLe_6,0.0
273,all_aNLe_7,0.0
274,all_aNLe_8,0.0026950105011126135
275,all_aNLe_9,0.0
276,all_aNLe_10,0.0
277,all_aNLe_11,0.0
278,all_aNLe_12,0.0
279,all_aNLe_13,0.0
280,all_aNLe_14,0.0
281,all_aNLe_15,0.0
282,all_aNLe_16,0.0
283,delta_aDc_1,0.0
284,delta_aDc_2,0.0
285,delta_aDc_3,0.004958597926243785
286,delta_aDc_4,0.0
287,delta_aDc_5,0.003953244706855858
288,delta_aDc_6,0.0
289,delta_aDc_7,0.0
290,delta_aDc_8,0.0
291,delta_aDc_9,0.0
292,delta_aDc_10,0.0
293,delta_aDc_11,0.0
294,delta_aDc_12,0.0
295,delta_aDc_13,0.001385192802586457
296,delta_aDc_14,0.0
297,delta_aDc_15,0.0
298,delta_aDc_16,0.0
299,delta__aNCp_1,0.0
300,delta__aNCp_2,0.0
301,delta__aNCp_3,0.0
302,delta__aNCp_4,0.0
303,delta__aNCp_5,0.0
304,delta__aNCp_6,0.006900235788801733
305,delta__aNCp_7,0.0
306,delta__aNCp_8,0.0
307,delta__aNCp_9,0.0
308,delta__aNCp_10,0.004666071444187211
309,delta__aNCp_11,0.0
310,delta__aNCp_12,0.0
311,delta__aNCp_13,0.0
312,delta__aNCp_14,0.0
313,delta__aNCp_15,0.0
314,delta__aNCp_16,0.0
315,delta_aNe_1,0.0
316,delta_aNe_2,0.0
317,delta_aNe_3,0.0
318,delta_aNe_4,0.0
319,delta_aNe_5,0.0
320,delta_aNe_6,0.0
321,delta_aNe_7,0.0
322,delta_aNe_8,0.0
323,delta_aNe_9,0.0
324,delta_aNe_10,0.0
325,delta_aNe_11,0.0
326,delta_aNe_12,0.0
327,delta_aNe_13,0.0
328,delta_aNe_14,0.003927705078904688
329,delta_aNe_15,0.0
330,delta_aNe_16,0.0
331,delta_aNLe_1,0.0
332,delta_aNLe_2,0.0097847742658702
333,delta_aNLe_3,0.0
334,delta_aNLe_4,0.009259175366836339
335,delta_aNLe_5,0.0
336,delta_aNLe_6,0.010836953361764688
337,delta_aNLe_7,0.01129069394700753
338,delta_aNLe_8,0.0
339,delta_aNLe_9,0.0
340,delta_aNLe_10,0.0
341,delta_aNLe_11,0.0
342,delta_aNLe_12,0.0
343,delta_aNLe_13,0.0
344,delta_aNLe_14,0.0
345,delta_aNLe_15,0.0
346,delta_aNLe_16,0.0
347,theta_aDc_1,0.0
348,theta_aDc_2,0.0
349,theta_aDc_3,0.0
350,theta_aDc_4,0.004867840458303921
351,theta_aDc_5,0.008020176123956365
352,theta_aDc_6,0.010311510634995755
353,theta_aDc_7,0.0
354,theta_aDc_8,0.0
355,theta_aDc_9,0.0
356,theta_aDc_10,0.011437108888656757
357,theta_aDc_11,0.0
358,theta_aDc_12,0.0
359,theta_aDc_13,0.0
360,theta_aDc_14,0.0
361,theta_aDc_15,0.0
362,theta_aDc_16,0.0
363,theta__aNCp_1,0.0
364,theta__aNCp_2,0.0
365,theta__aNCp_3,0.0
366,theta__aNCp_4,0.0028140458586158284
367,theta__aNCp_5,0.0
368,theta__aNCp_6,0.0
369,theta__aNCp_7,0.0
370,theta__aNCp_8,0.0
371,theta__aNCp_9,0.009754269806944504
372,theta__aNCp_10,0.0
373,theta__aNCp_11,0.0
374,theta__aNCp_12,0.0
375,theta__aNCp_13,0.0
376,theta__aNCp_14,0.0
377,theta__aNCp_15,0.0
378,theta__aNCp_16,0.0
379,theta_aNe_1,0.0
380,theta_aNe_2,0.0
381,theta_aNe_3,0.00885550709776557
382,theta_aNe_4,0.0
383,theta_aNe_5,0.0
384,theta_aNe_6,0.0
385,theta_aNe_7,0.00683062039114112
386,theta_aNe_8,0.0
